id,sexo,edad,edad_r,hab,prov,ccaa,hijos,edu,cs,p1,p2,p3,p4,p5_1,p5_2,p5_3,p5_4,p6,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p8_6,p8_7,p8_8,p8_9,p9_1,p9_2,p9_3,p9_4,p9_5,p9_6,p9_7,p9_8,p9_9,p10,p11_1,p11_2,p11_3,p11_4,p11_5,p11_6,p12,p13_1,p13_2,p13_3,p13_4,p13_5,p13_6,p13_7,p13_8,hab_r,clase_social_r,situacion_laboral_r,educacion_r,ponde
1705,Mujer,27,25-34,50.001 - 100.000,Gipuzkoa,País Vasco,"Sí, con uno/a de 0 a 8 años","Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",A2,Ahorro/se ahorra un poco de dinero cada mes,"10 con toda seguridad, iría a votar",EH Bildu (Euskal Herria Bildu),Sumar,5,0 no le votaría nunca,0 no le votaría nunca,7,Sumar,2,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Bastante,Mucho,Poco,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión","Sí, he seguido con cierto detalle las noticias sobre la guerra",Poco de acuerdo,Bastante de acuerdo,Nada de acuerdo,Poco de acuerdo,Nada de acuerdo,Poco de acuerdo,No lo sé,Regular,Muy mal,Bien,Bien,Mal,Regular,Regular,Regular,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",0.8880107786483963
1706,Hombre,46,45-54,< 10.000,Toledo,Castilla - La Mancha,"Sí, con uno/a de 13 a 17 años",Segundo Grado  2ª Ciclo FP Iº y IIº Bachiller superior BUP 3º y 4º de ESO COU PREU 1º y 2º Bachillerato hasta los,D,Ahorro/se ahorra un poco de dinero cada mes,7,PSOE (Partido Socialista Obrero Español),PSOE (Partido Socialista Obrero Español),5,5,7,6,Voté nulo,6,Mucho,Poco,Bastante,Nada,Nada,Bastante,No lo sé,Bastante,Poco,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,"Sí, he seguido con cierto detalle las noticias sobre la guerra",Bastante de acuerdo,Muy de acuerdo,Nada de acuerdo,Nada de acuerdo,No lo sé,Poco de acuerdo,Con Israel,Regular,Mal,Bien,Mal,Muy bien,Regular,Mal,Bien,Menos de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",1.2341096481172753
1707,Mujer,45,45-54,50.001 - 100.000,Sevilla,Andalucía,No convivo con ningún/a hijo/a,Tercer Grado (Máster),E2,Llego/se llega justo a final de mes,"10 con toda seguridad, iría a votar",PSOE (Partido Socialista Obrero Español),PSOE (Partido Socialista Obrero Español),9,0 no le votaría nunca,0 no le votaría nunca,7,PSOE (Partido Socialista Obrero Español),3,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Bastante,Mucho,Bastante,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sí, he oído hablar de ella",Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Muy de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Con Palestina,Regular,Regular,Regular,Bien,Bien,Bien,Regular,Regular,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, segundo ciclo y más",1.1377501439068618
1708,Hombre,42,35-44,100.001 - 500.000,Sevilla,Andalucía,"Sí, con uno/a de 0 a 8 años",Segundo Grado  2ª Ciclo FP Iº y IIº Bachiller superior BUP 3º y 4º de ESO COU PREU 1º y 2º Bachillerato hasta los,B,Ahorro/se ahorra un poco de dinero cada mes,9,Sumar,Sumar,8,0 no le votaría nunca,0 no le votaría nunca,8,Sumar,4,Mucho,Bastante,Bastante,Bastante,Bastante,Bastante,Bastante,Poco,Poco,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,"Sí, he seguido con cierto detalle las noticias sobre la guerra",No lo sé,No lo sé,No lo sé,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",0.8520275375477339
1709,Hombre,21,18-24,20.001 - 50.000,Huelva,Andalucía,No convivo con ningún/a hijo/a,Otros,D,Ahorro/se ahorra un poco de dinero cada mes,"0 con toda seguridad, NO iría a votar",Vox,No lo sé,0 no le votaría nunca,No lo sé,10 le votaría siempre,10 le votaría siempre,Prefiero no contestar,No lo sé,Bastante,Mucho,No lo sé,Mucho,No lo sé,No lo sé,No lo sé,No lo sé,Mucho,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,"Sí, he oído hablar de ella",No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Muy bien,No lo sé,Más de 10.000,Media baja / Baja,Trabaja,Otros,1.3348748058512554
1710,Mujer,47,45-54,50.001 - 100.000,Toledo,Castilla - La Mancha,"Sí, con uno/a de 0 a 8 años",Tercer Grado (Máster),B,Ahorro/se ahorra un poco de dinero cada mes,No lo sé,Votaría nulo,Ninguno,3,3,0 no le votaría nunca,3,Voté nulo,5,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sí, he seguido con cierto detalle las noticias sobre la guerra",No lo sé,No lo sé,No lo sé,Muy de acuerdo,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",0.7196873165379781
1711,Hombre,46,45-54,< 10.000,Guadalajara,Castilla - La Mancha,"Sí, con uno/a de 9 a 12 años","Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",A2,Ahorro/se ahorra un poco de dinero cada mes,8,PP (Partido Popular),PP (Partido Popular),5,6,3,5,PP (Partido Popular),7,Bastante,Poco,Bastante,Bastante,Poco,Bastante,Poco,Bastante,Bastante,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,"Sí, he seguido con cierto detalle las noticias sobre la guerra",Bastante de acuerdo,Poco de acuerdo,Poco de acuerdo,Poco de acuerdo,Poco de acuerdo,Bastante de acuerdo,Con ambos por igual,Regular,No lo sé,Regular,Muy mal,Regular,Bien,Bien,Regular,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",1.065885747209018
1712,Mujer,56,55-64,100.001 - 500.000,Pontevedra,Galicia,No convivo con ningún/a hijo/a,"Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",E1,Llego/se llega justo a final de mes,"10 con toda seguridad, iría a votar",Sumar,Sumar,7,1,0 no le votaría nunca,9,Sumar,2,Bastante,Bastante,Bastante,Bastante,Bastante,Bastante,Bastante,Mucho,Poco,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,"Sí, he oído hablar de ella",Poco de acuerdo,Bastante de acuerdo,Poco de acuerdo,Muy de acuerdo,Muy de acuerdo,No lo sé,Con Palestina,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, segundo ciclo y más",0.8274813659154997
1713,Hombre,41,35-44,100.001 - 500.000,Cádiz,Andalucía,No convivo con ningún/a hijo/a,Segundo Grado  2ª Ciclo FP Iº y IIº Bachiller superior BUP 3º y 4º de ESO COU PREU 1º y 2º Bachillerato hasta los,E1,He tenido/se ha tenido que contraer deuda,6,PSOE (Partido Socialista Obrero Español),PSOE (Partido Socialista Obrero Español),7,5,0 no le votaría nunca,6,PSOE (Partido Socialista Obrero Español),5,Bastante,Mucho,Mucho,Bastante,Mucho,Bastante,Bastante,Bastante,Bastante,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sí, he seguido con cierto detalle las noticias sobre la guerra",Bastante de acuerdo,No lo sé,No lo sé,Bastante de acuerdo,No lo sé,No lo sé,Con ambos por igual,Regular,Regular,No lo sé,Regular,Regular,No lo sé,No lo sé,No lo sé,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",1.0119797725243724
1714,Hombre,38,35-44,50.001 - 100.000,Málaga,Andalucía,"Sí, con uno/a de 0 a 8 años",Tercer Grado (Máster),B,Ahorro/se ahorra un poco de dinero cada mes,"10 con toda seguridad, iría a votar",No lo sé,Ninguno,7,4,0 no le votaría nunca,4,Prefiero no contestar,3,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Bastante,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sí, he seguido con cierto detalle las noticias sobre la guerra",Bastante de acuerdo,No lo sé,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Con ninguno de los dos,Bien,Bien,Regular,Bien,Bien,Bien,Regular,Regular,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",0.9330617169942664
1715,Hombre,60,55-64,< 10.000,Lleida,Cataluña,"Sí, con uno/a de 18 años o más",Tercer Grado  1º Ciclo Equivalente a Ingeniero técnico 3 años Escuelas universitarias Ingenieros técnicos Arquitecto,D,Llego/se llega justo a final de mes,5,Votaría nulo,Ninguno,0 no le votaría nunca,0 no le votaría nunca,0 no le votaría nunca,0 no le votaría nunca,Voté nulo,5,Bastante,Mucho,Mucho,Mucho,Mucho,Bastante,Bastante,Bastante,Bastante,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sí, he seguido con cierto detalle las noticias sobre la guerra",Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,Bastante de acuerdo,No lo sé,Muy de acuerdo,Con ninguno de los dos,Regular,Mal,Mal,Muy mal,Muy mal,Muy mal,Muy mal,Muy mal,Menos de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",1.1284812996373876
1716,Mujer,88,65+,100.001 - 500.000,Asturias,"Asturias, Principado de",No convivo con ningún/a hijo/a,"Segundo Grado - 1º Ciclo (Graduado escolar, o EGB 2ª etapa, o 1º y 2º de ESO, hasta los 14 años)",E2,Llego/se llega justo a final de mes,"10 con toda seguridad, iría a votar",PP (Partido Popular),Vox,0 no le votaría nunca,8,9,No lo sé,PP (Partido Popular),No lo sé,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Bastante,Bastante,Mucho,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sí, he seguido con cierto detalle las noticias sobre la guerra",Muy de acuerdo,Nada de acuerdo,Nada de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Con ninguno de los dos,Muy mal,Muy mal,No lo sé,Mal,Muy mal,Muy mal,Mal,Mal,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",1.1514912624540345
1717,Hombre,42,35-44,500.000+,Madrid,"Madrid, Comunidad de","Sí, con uno/a de 9 a 12 años",Tercer Grado  1º Ciclo Equivalente a Ingeniero técnico 3 años Escuelas universitarias Ingenieros técnicos Arquitecto,A2,Ahorro/se ahorra un poco de dinero cada mes,"10 con toda seguridad, iría a votar",Vox,Vox,0 no le votaría nunca,2,10 le votaría siempre,0 no le votaría nunca,Vox,6,Bastante,Bastante,Mucho,Bastante,Mucho,Bastante,Bastante,Mucho,Poco,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión",No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,"Sí, he seguido con cierto detalle las noticias sobre la guerra",Bastante de acuerdo,No lo sé,Muy de acuerdo,Poco de acuerdo,Poco de acuerdo,Bastante de acuerdo,Con ninguno de los dos,Regular,Mal,Bien,Muy mal,Muy mal,Muy mal,Mal,Regular,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",0.9792716929140837
1718,Mujer,29,25-34,< 10.000,Santa Cruz de Tenerife,Canarias,No convivo con ningún/a hijo/a,"Segundo Grado - 1º Ciclo (Graduado escolar, o EGB 2ª etapa, o 1º y 2º de ESO, hasta los 14 años)",E2,Llego/se llega justo a final de mes,"10 con toda seguridad, iría a votar",No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Voté en blanco,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,"Sí, he oído hablar de ella",Nada de acuerdo,Muy de acuerdo,Nada de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Con ninguno de los dos,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Menos de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",1.486568939806741
1719,Hombre,51,45-54,< 10.000,Soria,Castilla y León,No convivo con ningún/a hijo/a,Tercer Grado  1º Ciclo Equivalente a Ingeniero técnico 3 años Escuelas universitarias Ingenieros técnicos Arquitecto,E2,Ahorro/se ahorra un poco de dinero cada mes,7,Sumar,Sumar,0 no le votaría nunca,0 no le votaría nunca,0 no le votaría nunca,8,Sumar,3,Mucho,Bastante,Poco,Bastante,Bastante,Mucho,Poco,Mucho,Poco,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,"Sí, he seguido con cierto detalle las noticias sobre la guerra",Bastante de acuerdo,Muy de acuerdo,Poco de acuerdo,Muy de acuerdo,Muy de acuerdo,Bastante de acuerdo,Con ninguno de los dos,Mal,Mal,Mal,Mal,Mal,Mal,Mal,Mal,Menos de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",1.7141098459936719
1720,Mujer,42,35-44,50.001 - 100.000,Madrid,"Madrid, Comunidad de",No convivo con ningún/a hijo/a,Segundo Grado  2ª Ciclo FP Iº y IIº Bachiller superior BUP 3º y 4º de ESO COU PREU 1º y 2º Bachillerato hasta los,B,Ahorro/se ahorra un poco de dinero cada mes,"10 con toda seguridad, iría a votar",Sumar,Sumar,5,0 no le votaría nunca,0 no le votaría nunca,10 le votaría siempre,Sumar,3,Mucho,Mucho,Bastante,Mucho,Bastante,Bastante,Poco,Bastante,Bastante,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sí, he oído hablar de ella",No lo sé,Muy de acuerdo,Bastante de acuerdo,Muy de acuerdo,Muy de acuerdo,Bastante de acuerdo,Con ninguno de los dos,Mal,Mal,Mal,Regular,Regular,Bien,Mal,Mal,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",0.8447429057871864
1721,Mujer,48,45-54,20.001 - 50.000,Barcelona,Cataluña,"Sí, con uno/a de 0 a 8 años",Tercer Grado  1º Ciclo Equivalente a Ingeniero técnico 3 años Escuelas universitarias Ingenieros técnicos Arquitecto,B,Ahorro/se ahorra bastante dinero cada mes,8,PSOE (Partido Socialista Obrero Español),PSOE (Partido Socialista Obrero Español),8,0 no le votaría nunca,0 no le votaría nunca,4,PSOE (Partido Socialista Obrero Español),2,Bastante,Poco,Poco,Bastante,Bastante,Bastante,Poco,No lo sé,Poco,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,Siento o he sentido desánimo y/o pesimismo,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,No he sentido nada esto,"Sí, he oído hablar de ella",No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Regular,Regular,Bien,Regular,Bien,Regular,Muy mal,Muy mal,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",0.7908849904681136
1722,Mujer,69,65+,500.000+,Madrid,"Madrid, Comunidad de","Sí, con uno/a de 18 años o más","Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",C,Llego/se llega justo a final de mes,"10 con toda seguridad, iría a votar",PSOE (Partido Socialista Obrero Español),PSOE (Partido Socialista Obrero Español),10 le votaría siempre,0 no le votaría nunca,0 no le votaría nunca,10 le votaría siempre,PSOE (Partido Socialista Obrero Español),3,Mucho,Bastante,Poco,Bastante,Mucho,Mucho,Mucho,Bastante,Bastante,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sufro o he sufrido ansiedad, depresión",Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,Siento o he sentido desánimo y/o pesimismo,"Sufro o he sufrido ansiedad, depresión","Sí, he seguido con cierto detalle las noticias sobre la guerra",Nada de acuerdo,Muy de acuerdo,Nada de acuerdo,Muy de acuerdo,Muy de acuerdo,Muy de acuerdo,Con Palestina,Mal,Bien,Muy mal,Bien,Muy bien,Muy bien,Muy mal,Muy mal,Más de 10.000,Media,Pensionista,"Tercer grado, segundo ciclo y más",1.0101153215173735
